cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,tflops,bw,_tag
256,64,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,43.3979,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_gui_fp8,0.0%,29.0143,flydsl_moe2_afp8_wfp4_bf16_t32x256x256_reduce,0.0%,72.4122,0,0,33.36,11132.0,
256,128,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,48.7587,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_gui_fp8,0.0%,34.1859,flydsl_moe2_afp8_wfp4_bf16_t32x256x256_reduce_bnt2_persist,0.0%,82.9446,0,0,58.25,9727.93,
256,256,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,50.8344,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_gui_fp8,0.0%,37.1553,flydsl_moe2_afp8_wfp4_bf16_t32x256x256_reduce_bnt2_persist,0.0%,87.9897,0,0,109.83,9188.03,
256,512,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,52.7784,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_gui_fp8,0.0%,41.83,flydsl_moe2_afp8_wfp4_bf16_t32x256x256_atomic_bnt2,0.0%,94.6084,0,0,204.29,8578.5,
256,1024,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,60.6665,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w3_gui_fp8,0.0%,52.6596,flydsl_moe2_afp8_wfp4_bf16_t32x128x256_reduce_bnt2_persist,0.0%,113.3261,0,0,341.09,7217.13,
256,2048,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,75.032,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w4_bnt0_gui_xcd4_fp8,0.0%,81.9673,flydsl_moe2_afp8_wfp4_bf16_t32x256x256_reduce,0.0%,156.9993,0,0,492.42,5289.66,
256,4096,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,98.4044,flydsl_moe1_afp8_wfp4_bf16_t128x256x256_w4_gui_fp8,0.0%,154.0103,flydsl_moe2_afp8_wfp4_bf16_t128x256x256_reduce_bnt2_persist,0.0%,252.4147,0,0,612.56,3389.81,
256,8192,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,166.1665,flydsl_moe1_afp8_wfp4_bf16_t64x256x256_gui_xcd4_fp8,0.0%,276.2316,flydsl_moe2_afp8_wfp4_bf16_t64x256x256_reduce,0.0%,442.3981,0,0,699.0,2047.86,
256,16384,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,269.1305,flydsl_moe1_afp8_wfp4_bf16_t128x256x256_w2_bnt0_gui_xcd4_fp8,0.0%,513.319,flydsl_moe2_afp8_wfp4_bf16_t128x256x256_reduce,0.0%,782.4495,0,0,790.43,1286.51,
256,32768,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,479.2326,flydsl_moe1_afp8_wfp4_bf16_t128x256x256_w2_bnt0_gui_xcd4_fp8,0.0%,994.8845,flydsl_moe2_afp8_wfp4_bf16_t128x256x256_reduce,0.0%,1474.1171,0,0,839.11,819.45,
256,131072,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,1822.4995,flydsl_moe1_afp8_wfp4_bf16_t128x256x256_bnt0_gui_xcd4_fp8,0.0%,3856.5018,flydsl_moe2_afp8_wfp4_bf16_t64x256x256_reduce_xcd4_persist_sbm128,0.0%,5679.0013,0,0,871.25,425.41,
256,1,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,25.3631,cktile_a8w4_bm32,0.0,8.5914,cktile_a8w4_bm32,0.0,33.9545,0,0,0.0,0.0,flydsl_fallback
256,2,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,26.237,cktile_a8w4_bm32,0.0,7.5537,cktile_a8w4_bm32,0.0,33.7907,0,0,0.0,0.0,flydsl_fallback
256,4,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,26.7,cktile_a8w4_bm32,0.0,10.4334,cktile_a8w4_bm32,0.0,37.1334,0,0,0.0,0.0,flydsl_fallback
256,8,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,27.6768,cktile_a8w4_bm32,0.0,15.8125,cktile_a8w4_bm32,0.0,43.4893,0,0,0.0,0.0,flydsl_fallback
256,16,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,32.0821,cktile_a8w4_bm32,0.0,20.8078,cktile_a8w4_bm32,0.0,52.8899,0,0,0.0,0.0,flydsl_fallback
256,32,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,47.1563,cktile_a8w4_bm32,0.0,30.2147,cktile_a8w4_bm32,0.0,77.371,0,0,0.0,0.0,flydsl_fallback
256,64,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,52.563100000000006,cktile_a8w4_bm32,0.0,39.4604,cktile_a8w4_bm32,0.0,92.0235,0,0,0.0,0.0,flydsl_fallback
256,128,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,58.676100000000005,cktile_a8w4_bm32,0.0,46.1925,cktile_a8w4_bm32,0.0,104.8686,0,0,0.0,0.0,flydsl_fallback
256,256,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,60.3815,cktile_a8w4_bm32,0.0,49.4275,cktile_a8w4_bm32,0.0,109.809,0,0,0.0,0.0,flydsl_fallback
256,512,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,64.5577,cktile_a8w4_bm32,0.0,51.4701,cktile_a8w4_bm32,0.0,116.0278,0,0,0.0,0.0,flydsl_fallback
256,1024,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,74.93650000000001,cktile_a8w4_bm32,0.0,61.7966,cktile_a8w4_bm32,0.0,136.7331,0,0,0.0,0.0,flydsl_fallback
256,2048,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,85.117,cktile_a8w4_bm32,0.0,104.0966,cktile_a8w4_bm32,0.0,189.2136,0,0,0.0,0.0,flydsl_fallback
256,4096,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,121.1908,cktile_a8w4_bm32,0.0,174.0915,cktile_a8w4_bm32,0.0,295.2823,0,0,0.0,0.0,flydsl_fallback
256,8192,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,192.9549,cktile_a8w4_bm64,0.0,329.0175,cktile_a8w4_bm64,0.0,521.9724,0,0,0.0,0.0,flydsl_fallback
256,16384,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,329.48530000000005,cktile_a8w4_bm64,0.0,639.364,cktile_a8w4_bm64,0.0,968.8493,0,0,0.0,0.0,flydsl_fallback
256,32768,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,614.7645,cktile_a8w4_bm64,0.0,1269.2433,cktile_a8w4_bm64,0.0,1884.0078,0,0,0.0,0.0,flydsl_fallback
256,131072,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,2501.0829,cktile_a8w4_bm64,0.0,5285.1745,cktile_a8w4_bm64,0.0,7786.2574,0,0,0.0,0.0,flydsl_fallback
256,1,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,31.8362,flydsl_moe1_afp8_wfp4_bf16_t64x256x256_w2_bnt0_gui_fp8,0.0%,22.1913,flydsl_moe2_afp8_wfp4_bf16_t32x128x256_atomic_sbm64,0.0%,54.0275,0,0,14.67,58690.77,
256,2,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,53.611,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w4_gui_xcd4_fp8,0.0%,31.7527,flydsl_moe2_afp8_wfp4_bf16_t32x128x256_atomic,0.0%,85.3637,0,0,18.57,37146.2,
256,4,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,79.0055,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w2_gui_fp8,0.0%,48.828,flydsl_moe2_afp8_wfp4_bf16_t32x256x256_atomic_bnt2_xcd4_persist,0.0%,127.8335,0,0,24.8,24805.55,
256,8,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,114.5481,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w3_gui_fp8,0.0%,66.7004,flydsl_moe2_afp8_wfp4_bf16_t32x128x256_atomic_bnt2,0.0%,181.2485,0,0,34.99,17495.68,
256,16,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,176.1964,flydsl_moe1_afp8_wfp4_bf16_t64x256x256_w2_gui_xcd4,0.0%,86.1578,flydsl_moe2_afp8_wfp4_bf16_t64x256x256_atomic_bnt2,0.0%,262.3542,0,0,48.34,12087.61,
256,32,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,175.2447,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w4_gui_fp8,0.0%,96.6524,flydsl_moe2_afp8_wfp4_bf16_t32x128x256_atomic_bnt2,0.0%,271.8971,0,0,93.3,11664.64,
256,64,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,177.6586,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w4_gui_fp8,0.0%,99.6762,flydsl_moe2_afp8_wfp4_bf16_t32x256x256_atomic_bnt2,0.0%,277.3348,0,0,182.94,11438.41,
256,128,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,185.2411,flydsl_moe1_afp8_wfp4_bf16_t64x128x256_w3_gui_fp8,0.0%,106.2691,flydsl_moe2_afp8_wfp4_bf16_t32x256x256_atomic_bnt2_persist_sbm64,0.0%,291.5102,0,0,348.08,10886.91,
256,256,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,188.6432,flydsl_moe1_afp8_wfp4_bf16_t64x128x256_w3_gui_fp8,0.0%,111.1665,flydsl_moe2_afp8_wfp4_bf16_t64x256x256_atomic_bnt2,0.0%,299.8097,0,0,676.89,10594.72,
256,512,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,229.5839,flydsl_moe1_afp8_wfp4_bf16_t64x256x256_w4_bnt0_gui_fp8,0.0%,143.482,flydsl_moe2_afp8_wfp4_bf16_t64x256x256_atomic_persist,0.0%,373.0659,0,0,1087.94,8529.07,
256,1024,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,338.508,flydsl_moe1_afp8_wfp4_bf16_t64x256x256_w2_bnt0_gui,0.0%,217.7526,flydsl_moe2_afp8_wfp4_bf16_t64x256x256_atomic,0.0%,556.2606,0,0,1459.3,5739.96,
256,2048,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,530.2852,flydsl_moe1_afp8_wfp4_bf16_t64x256x256_w4_bnt0_gui,0.0%,331.0233,flydsl_moe2_afp8_wfp4_bf16_t64x256x256_atomic_persist,0.0%,861.3085,0,0,1884.92,3732.62,
256,4096,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,915.9866,flydsl_moe1_afp8_wfp4_bf16_t64x256x256_w2_bnt0_gui,0.0%,584.6092,flydsl_moe2_afp8_wfp4_bf16_t64x256x256_atomic_persist,0.0%,1500.5958,0,0,2163.8,2171.79,
256,8192,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,1676.9786,flydsl_moe1_afp8_wfp4_bf16_t128x256x256_w3_bnt0_gui_fp8,0.0%,1042.16,flydsl_moe2_afp8_wfp4_bf16_t64x256x256_atomic_sbm128,0.0%,2719.1386,0,0,2388.25,1230.92,
256,16384,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,3295.3371,flydsl_moe1_afp8_wfp4_bf16_t64x256x256_w4_bnt0_gui,0.0%,2081.6506,flydsl_moe2_afp8_wfp4_bf16_t64x256x256_atomic_persist,0.0%,5376.9877,0,0,2415.48,655.24,
256,32768,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,6468.3607,flydsl_moe1_afp8_wfp4_bf16_t64x256x256_w2_bnt0_gui,0.0%,4054.4128,flydsl_moe2_afp8_wfp4_bf16_t64x256x256_atomic_xcd4,0.0%,10522.7735,0,0,2468.55,368.3,
256,1,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,38.40860000000001,cktile_a8w4_bm32,0.0,19.5731,cktile_a8w4_bm32,0.0,57.9817,0,0,0.0,0.0,flydsl_fallback
256,2,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,69.0277,cktile_a8w4_bm32,0.0,32.9666,cktile_a8w4_bm32,0.0,101.9943,0,0,0.0,0.0,flydsl_fallback
256,4,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,88.2746,cktile_a8w4_bm32,0.0,51.5813,cktile_a8w4_bm32,0.0,139.8559,0,0,0.0,0.0,flydsl_fallback
256,8,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,122.1572,cktile_a8w4_bm32,0.0,67.4055,cktile_a8w4_bm32,0.0,189.5627,0,0,0.0,0.0,flydsl_fallback
256,16,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,181.8058,cktile_a8w4_bm32,0.0,86.9238,cktile_a8w4_bm32,0.0,268.7296,0,0,0.0,0.0,flydsl_fallback
256,32,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,188.0609,cktile_a8w4_bm32,0.0,98.8767,cktile_a8w4_bm32,0.0,286.9376,0,0,0.0,0.0,flydsl_fallback
256,64,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,190.2195,cktile_a8w4_bm32,0.0,100.6846,cktile_a8w4_bm32,0.0,290.9041,0,0,0.0,0.0,flydsl_fallback
256,128,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,194.3809,cktile_a8w4_bm32,0.0,101.9792,cktile_a8w4_bm32,0.0,296.3601,0,0,0.0,0.0,flydsl_fallback
256,256,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,264.9727,cktile_a8w4_bm32,0.0,137.2785,cktile_a8w4_bm32,0.0,402.2512,0,0,0.0,0.0,flydsl_fallback
256,512,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,297.0831,cktile_a8w4_bm64,0.0,161.4345,cktile_a8w4_bm64,0.0,458.5176,0,0,0.0,0.0,flydsl_fallback
256,1024,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,457.4316,cktile_a8w4_bm64,0.0,260.7903,cktile_a8w4_bm64,0.0,718.2219,0,0,0.0,0.0,flydsl_fallback
256,2048,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,784.4332,cktile_a8w4_bm64,0.0,441.6577,cktile_a8w4_bm64,0.0,1226.0909,0,0,0.0,0.0,flydsl_fallback
256,4096,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,1387.9338,cktile_a8w4_bm64,0.0,794.5751,cktile_a8w4_bm64,0.0,2182.5089,0,0,0.0,0.0,flydsl_fallback
256,8192,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,2589.6419,cktile_a8w4_bm64,0.0,1493.8495,cktile_a8w4_bm64,0.0,4083.4914,0,0,0.0,0.0,flydsl_fallback
256,16384,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,5029.6624,cktile_a8w4_bm64,0.0,2910.8604,cktile_a8w4_bm64,0.0,7940.5228,0,0,0.0,0.0,flydsl_fallback
256,32768,7168,3072,48,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,9862.0047,cktile_a8w4_bm64,0.0,5707.6409,cktile_a8w4_bm64,0.0,15569.6456,0,0,0.0,0.0,flydsl_fallback
